,ID,PAYMENT_TERM,INSTALLMENT_PLANS,INSTALLMENT_PERCENT,LOAN_PURPOSE,LOAN_AMOUNT,OTHERS_ON_LOAN,ALLOW,SEX,AGE,JOB_TYPE,DEPENDENTS,TELEPHONE,FOREIGN_WORKER,EMPLOYMENT_DURATION,PROPERTY,HOUSING,CURRENT_RESIDENCE_DURATION,CHECKING_BALANCE,CREDIT_HISTORY,EXISTING_SAVINGS,EXISTING_CREDITS_COUNT
835,915390,589.0,STORES,1.0,REPAIRS,250.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0,-599.91,CREDITS_PAID_TO_DATE,44.49,1.0
836,932795,496.0,NONE,3.0,CAR_NEW,4211.0,NONE,1,M,28.0,3.0,1.0,0.0,1.0,1.0,CAR_OTHER,OWN,3.0,-50.09,CREDITS_PAID_TO_DATE,416.35,2.0
837,540898,868.0,BANK,3.0,CAR_USED,1038.0,NONE,1,M,46.0,0.0,2.0,1.0,1.0,5.0,REAL_ESTATE,OWN,3.0,NO_CHECKING,ALL_CREDITS_PAID_BACK,423.66,1.0
838,629567,527.0,STORES,1.0,CAR_NEW,375.0,NONE,1,M,43.0,3.0,2.0,1.0,1.0,6.0,REAL_ESTATE,OWN,1.0,-1289.95,PRIOR_PAYMENTS_DELAYED,86.4,1.0
839,1027513,540.0,NONE,4.0,APPLIANCES,4561.0,NONE,0,F,37.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,OWN,5.0,NO_CHECKING,OUTSTANDING_CREDIT,251.03,1.0
840,591980,1020.0,NONE,4.0,REPAIRS,6523.0,CO-APPLICANT,0,M,48.0,3.0,1.0,1.0,1.0,6.0,UNKNOWN,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
841,60518,240.0,NONE,4.0,RADIO_TV,2254.0,NONE,0,M,43.0,2.0,1.0,0.0,1.0,10.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,236.57,1.0
842,138256,558.0,NONE,2.0,VACATION,900.0,NONE,1,F,32.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,-160.79,CREDITS_PAID_TO_DATE,65.05,2.0
843,449328,480.0,NONE,3.0,FURNITURE,2112.0,NONE,1,F,34.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,181.78,CREDITS_PAID_TO_DATE,59.39,2.0
844,119690,496.0,NONE,3.0,CAR_NEW,3681.0,NONE,0,M,30.0,3.0,2.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,3.0,-175.64,PRIOR_PAYMENTS_DELAYED,12.58,1.0
845,32157,403.0,STORES,2.0,APPLIANCES,250.0,NONE,1,M,28.0,3.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,,PRIOR_PAYMENTS_DELAYED,993.22,1.0
846,775097,651.0,NONE,3.0,REPAIRS,2219.0,NONE,0,M,26.0,3.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,OWN,2.0,-176.43,PRIOR_PAYMENTS_DELAYED,18.88,1.0
847,938797,1023.0,NONE,4.0,APPLIANCES,6132.0,NONE,0,M,64.0,3.0,2.0,1.0,1.0,9.0,UNKNOWN,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,3.0
848,1082816,1147.0,NONE,5.0,REPAIRS,6722.0,NONE,0,F,57.0,3.0,2.0,1.0,1.0,11.0,UNKNOWN,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,10571.51,2.0
849,293223,124.0,STORES,1.0,CAR_USED,250.0,NONE,1,M,37.0,3.0,1.0,,1.0,0.0,REAL_ESTATE,OWN,1.0,-84.87,ALL_CREDITS_PAID_BACK,28.88,1.0
850,1092796,450.0,NONE,3.0,CAR_NEW,593.0,NONE,1,M,31.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,3.0,-802.82,PRIOR_PAYMENTS_DELAYED,90.93,1.0
851,988395,1240.0,NONE,4.0,FURNITURE,11347.0,CO-APPLICANT,0,M,28.0,3.0,2.0,1.0,1.0,7.0,CAR_OTHER,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
852,962659,390.0,NONE,2.0,FURNITURE,1333.0,NONE,1,F,26.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0,-138.58,ALL_CREDITS_PAID_BACK,43.42,1.0
853,217372,403.0,NONE,2.0,FURNITURE,4409.0,CO-APPLICANT,1,F,32.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0,NO_CHECKING,CREDITS_PAID_TO_DATE,11.33,1.0
854,390682,310.0,STORES,2.0,FURNITURE,1368.0,NONE,1,F,44.0,3.0,1.0,0.0,1.0,2.0,CAR_OTHER,OWN,2.0,-348.07,,22.35,2.0
855,834993,1050.0,NONE,4.0,APPLIANCES,6370.0,NONE,0,M,55.0,3.0,2.0,1.0,1.0,7.0,CAR_OTHER,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,581.63,2.0
856,212878,840.0,NONE,3.0,APPLIANCES,5145.0,GUARANTOR,0,F,54.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,322.0,2.0
857,952464,496.0,NONE,4.0,RADIO_TV,4031.0,NONE,1,M,41.0,3.0,1.0,1.0,1.0,8.0,CAR_OTHER,OWN,3.0,167.93,PRIOR_PAYMENTS_DELAYED,51.29,1.0
858,1304448,870.0,BANK,4.0,CAR_USED,3810.0,NONE,1,M,45.0,0.0,2.0,1.0,1.0,11.0,UNKNOWN,OWN,4.0,148.22,OUTSTANDING_CREDIT,17119.27,2.0
859,78831,465.0,NONE,2.0,FURNITURE,3481.0,NONE,1,M,43.0,3.0,2.0,1.0,1.0,3.0,CAR_OTHER,OWN,3.0,28.0,CREDITS_PAID_TO_DATE,688.8,1.0
860,736189,527.0,NONE,3.0,CAR_NEW,2549.0,NONE,1,F,37.0,3.0,1.0,0.0,1.0,6.0,REAL_ESTATE,OWN,3.0,-712.69,CREDITS_PAID_TO_DATE,43.45,1.0
861,748934,480.0,STORES,2.0,RADIO_TV,250.0,NONE,0,M,19.0,1.0,1.0,0.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0,-140.98,CREDITS_PAID_TO_DATE,25.37,1.0
862,1319397,330.0,BANK,3.0,FURNITURE,250.0,NONE,1,M,32.0,0.0,1.0,0.0,1.0,7.0,CAR_OTHER,OWN,3.0,0,PRIOR_PAYMENTS_DELAYED,4580.14,1.0
863,1061133,840.0,STORES,4.0,APPLIANCES,5105.0,NONE,1,M,60.0,0.0,2.0,1.0,1.0,1.0,CAR_OTHER,OWN,2.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
864,658037,720.0,NONE,3.0,EDUCATION,1828.0,NONE,0,M,44.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,1.0
865,136772,403.0,NONE,3.0,VACATION,7200.0,NONE,0,M,35.0,2.0,2.0,1.0,1.0,3.0,CAR_OTHER,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,470.15,2.0
866,153901,1209.0,NONE,5.0,EDUCATION,6555.0,CO-APPLICANT,0,M,40.0,2.0,2.0,1.0,1.0,7.0,SAVINGS_INSURANCE,FREE,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,630.12,3.0
867,49094,120.0,BANK,2.0,VACATION,2064.0,NONE,1,F,19.0,1.0,1.0,0.0,1.0,4.0,SAVINGS_INSURANCE,RENT,1.0,-58.07,ALL_CREDITS_PAID_BACK,22.52,1.0
868,930589,372.0,NONE,3.0,CAR_USED,1827.0,CO-APPLICANT,1,M,44.0,3.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0,0,CREDITS_PAID_TO_DATE,87.82,1.0
869,163279,300.0,NONE,3.0,FURNITURE,3619.0,NONE,1,F,48.0,2.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,OUTSTANDING_CREDIT,496.17,2.0
870,309157,510.0,NONE,3.0,CAR_USED,2065.0,NONE,1,F,25.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,-432.09,CREDITS_PAID_TO_DATE,93.39,1.0
871,5083,465.0,NONE,,FURNITURE,250.0,NONE,1,M,24.0,3.0,2.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,2.0,0,PRIOR_PAYMENTS_DELAYED,938.32,2.0
872,668582,899.0,NONE,4.0,RADIO_TV,9635.0,GUARANTOR,0,M,61.0,3.0,1.0,1.0,1.0,11.0,UNKNOWN,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,601.31,2.0
873,486690,868.0,NONE,3.0,CAR_USED,2470.0,GUARANTOR,0,M,30.0,3.0,1.0,1.0,1.0,4.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,462.69,2.0
874,252341,620.0,NONE,2.0,FURNITURE,4264.0,NONE,1,M,25.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,2.0,-360.12,CREDITS_PAID_TO_DATE,57.25,1.0
875,469855,510.0,NONE,3.0,RETRAINING,4275.0,NONE,1,F,31.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,OWN,2.0,0,CREDITS_PAID_TO_DATE,42.59,1.0
876,763148,810.0,STORES,1.0,RETRAINING,250.0,NONE,0,F,19.0,1.0,1.0,0.0,1.0,1.0,CAR_OTHER,RENT,1.0,-170.13,CREDITS_PAID_TO_DATE,340.09,1.0
877,851520,240.0,NONE,1.0,APPLIANCES,1432.0,NONE,1,M,26.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,2.0,-1503.67,CREDITS_PAID_TO_DATE,59.66,1.0
878,106711,1230.0,NONE,5.0,RADIO_TV,6124.0,CO-APPLICANT,0,M,51.0,3.0,2.0,1.0,1.0,11.0,UNKNOWN,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,1100.11,2.0
879,30929,750.0,BANK,3.0,APPLIANCES,4136.0,NONE,1,M,46.0,0.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,2.0,18814.19,OUTSTANDING_CREDIT,236.92,1.0
880,782787,720.0,BANK,3.0,RADIO_TV,3604.0,,1,F,38.0,1.0,1.0,0.0,0.0,5.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,427.19,2.0
881,249281,630.0,NONE,4.0,CAR_NEW,3863.0,NONE,0,M,38.0,2.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,CREDITS_PAID_TO_DATE,455.01,1.0
882,232339,120.0,STORES,1.0,CAR_USED,432.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-41.2,ALL_CREDITS_PAID_BACK,37.48,1.0
883,1289969,1147.0,NONE,3.0,RADIO_TV,5035.0,NONE,0,F,37.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,CREDITS_PAID_TO_DATE,103.55,1.0
884,765513,810.0,NONE,3.0,FURNITURE,2947.0,NONE,1,F,33.0,3.0,1.0,0.0,1.0,1.0,REAL_ESTATE,OWN,3.0,0,CREDITS_PAID_TO_DATE,1164.32,1.0
885,552006,810.0,NONE,4.0,APPLIANCES,7636.0,CO-APPLICANT,0,M,44.0,2.0,2.0,1.0,1.0,10.0,CAR_OTHER,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,501.62,2.0
886,1020791,330.0,STORES,1.0,CAR_NEW,2506.0,NONE,1,F,37.0,3.0,1.0,1.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0,-155.55,ALL_CREDITS_PAID_BACK,26.04,1.0
887,896745,496.0,NONE,2.0,RETRAINING,3231.0,CO-APPLICANT,1,F,33.0,3.0,1.0,0.0,1.0,1.0,REAL_ESTATE,OWN,2.0,100.78,CREDITS_PAID_TO_DATE,27.12,1.0
888,126896,420.0,STORES,3.0,FURNITURE,3608.0,NONE,0,M,39.0,3.0,2.0,1.0,,15.0,CAR_OTHER,OWN,3.0,1245.27,PRIOR_PAYMENTS_DELAYED,309.5,2.0
889,145688,270.0,NONE,1.0,RADIO_TV,2084.0,NONE,1,F,36.0,3.0,1.0,0.0,,0.0,REAL_ESTATE,RENT,1.0,-97.61,NO_CREDITS,74.13,1.0
890,307846,186.0,NONE,2.0,CAR_NEW,777.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,RENT,2.0,-222.17,NO_CREDITS,393.84,1.0
891,687188,1240.0,NONE,4.0,REPAIRS,6989.0,CO-APPLICANT,0,M,58.0,3.0,2.0,1.0,1.0,10.0,CAR_OTHER,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,1537.55,3.0
892,1299713,900.0,NONE,5.0,FURNITURE,6220.0,NONE,0,M,50.0,2.0,1.0,1.0,1.0,15.0,CAR_OTHER,FREE,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,380.07,2.0
893,156343,1085.0,NONE,5.0,FURNITURE,6385.0,CO-APPLICANT,1,M,47.0,3.0,2.0,1.0,1.0,9.0,SAVINGS_INSURANCE,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,636.44,2.0
894,558233,899.0,NONE,4.0,CAR_USED,7120.0,NONE,0,M,50.0,3.0,2.0,1.0,1.0,5.0,UNKNOWN,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,3.0
895,508361,600.0,BANK,1.0,FURNITURE,250.0,CO-APPLICANT,1,F,39.0,0.0,1.0,1.0,1.0,4.0,REAL_ESTATE,OWN,3.0,14340.76,CREDITS_PAID_TO_DATE,383.88,1.0
896,974855,1320.0,NONE,5.0,APPLIANCES,6432.0,CO-APPLICANT,0,M,55.0,3.0,2.0,1.0,1.0,9.0,CAR_OTHER,OWN,5.0,NO_CHECKING,OUTSTANDING_CREDIT,5545.91,2.0
897,45505,899.0,STORES,3.0,RADIO_TV,5536.0,NONE,1,F,52.0,3.0,1.0,1.0,1.0,7.0,UNKNOWN,OWN,3.0,64.66,CREDITS_PAID_TO_DATE,29.78,2.0
898,1021767,720.0,NONE,4.0,CAR_USED,4628.0,CO-APPLICANT,0,M,45.0,3.0,1.0,1.0,1.0,15.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,3649.49,1.0
899,737861,713.0,STORES,4.0,FURNITURE,4323.0,CO-APPLICANT,0,F,43.0,1.0,1.0,1.0,1.0,7.0,CAR_OTHER,OWN,4.0,101.12,CREDITS_PAID_TO_DATE,199.54,2.0
900,151373,837.0,NONE,4.0,RADIO_TV,5287.0,NONE,1,M,40.0,2.0,2.0,1.0,1.0,4.0,SAVINGS_INSURANCE,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,998.26,2.0
901,1085413,270.0,STORES,1.0,CAR_NEW,977.0,NONE,0,F,25.0,3.0,1.0,1.0,1.0,0.0,SAVINGS_INSURANCE,OWN,2.0,-286.9,ALL_CREDITS_PAID_BACK,41.51,1.0
902,590754,837.0,NONE,4.0,APPLIANCES,3605.0,NONE,1,F,28.0,3.0,1.0,1.0,1.0,6.0,REAL_ESTATE,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,454.78,2.0
903,510726,992.0,NONE,3.0,RADIO_TV,5378.0,NONE,0,F,32.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,3.0,64.09,CREDITS_PAID_TO_DATE,50.01,1.0
904,1009768,744.0,NONE,2.0,CAR_USED,2349.0,CO-APPLICANT,1,M,33.0,3.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,4.0,70.36,OUTSTANDING_CREDIT,147.2,1.0
905,314275,465.0,STORES,2.0,RADIO_TV,2953.0,NONE,1,M,43.0,1.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,OWN,2.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
906,646884,806.0,STORES,3.0,APPLIANCES,1996.0,NONE,1,M,30.0,1.0,1.0,0.0,1.0,3.0,SAVINGS_INSURANCE,OWN,2.0,-964.58,CREDITS_PAID_TO_DATE,25.64,1.0
907,1215737,1050.0,NONE,5.0,VACATION,9443.0,NONE,1,M,48.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,FREE,3.0,NO_CHECKING,OUTSTANDING_CREDIT,1050.27,2.0
908,944309,310.0,STORES,3.0,FURNITURE,2005.0,NONE,1,M,34.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,3.0,-155.76,CREDITS_PAID_TO_DATE,397.59,1.0
909,1238017,930.0,STORES,5.0,APPLIANCES,4787.0,NONE,1,M,47.0,1.0,2.0,1.0,0.0,10.0,CAR_OTHER,OWN,5.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
910,912466,480.0,NONE,2.0,FURNITURE,250.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,72.34,CREDITS_PAID_TO_DATE,73.04,1.0
911,1306503,600.0,NONE,3.0,CAR_USED,4376.0,NONE,0,M,46.0,3.0,1.0,0.0,1.0,4.0,CAR_OTHER,OWN,4.0,NO_CHECKING,OUTSTANDING_CREDIT,855.6,1.0
912,919765,180.0,NONE,3.0,FURNITURE,250.0,NONE,1,F,27.0,3.0,1.0,0.0,1.0,3.0,REAL_ESTATE,OWN,3.0,53.47,CREDITS_PAID_TO_DATE,26.96,1.0
913,1210278,589.0,STORES,3.0,REPAIRS,1531.0,NONE,0,M,32.0,1.0,1.0,1.0,1.0,6.0,REAL_ESTATE,OWN,3.0,89.18,CREDITS_PAID_TO_DATE,155.48,2.0
914,68279,300.0,NONE,3.0,CAR_USED,5056.0,NONE,0,M,47.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,66.83,3.0
915,66901,600.0,NONE,2.0,RADIO_TV,3424.0,NONE,1,M,27.0,3.0,1.0,1.0,1.0,4.0,UNKNOWN,OWN,3.0,193.3,PRIOR_PAYMENTS_DELAYED,2148.25,1.0
916,735762,570.0,NONE,2.0,CAR_NEW,1904.0,NONE,0,M,25.0,3.0,1.0,0.0,1.0,1.0,SAVINGS_INSURANCE,OWN,2.0,-626.83,PRIOR_PAYMENTS_DELAYED,11.49,1.0
917,1007008,360.0,NONE,2.0,CAR_USED,360.0,NONE,1,F,21.0,,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,1.0,-66.56,ALL_CREDITS_PAID_BACK,77.0,1.0
918,135927,1140.0,NONE,4.0,FURNITURE,6052.0,NONE,0,F,42.0,1.0,2.0,1.0,1.0,5.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,943.91,3.0
919,468629,150.0,BANK,3.0,FURNITURE,250.0,NONE,1,M,22.0,1.0,1.0,0.0,1.0,6.0,CAR_OTHER,RENT,2.0,-1660.26,PRIOR_PAYMENTS_DELAYED,16.04,1.0
920,1082175,480.0,NONE,3.0,CAR_NEW,2324.0,NONE,1,F,32.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,2.0,158.35,PRIOR_PAYMENTS_DELAYED,174.9,1.0
921,441918,310.0,STORES,3.0,FURNITURE,250.0,NONE,1,F,30.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,1.0,-178.36,PRIOR_PAYMENTS_DELAYED,842.89,1.0
922,948519,682.0,NONE,3.0,RADIO_TV,1588.0,NONE,0,F,52.0,3.0,1.0,1.0,1.0,10.0,CAR_OTHER,OWN,3.0,100.85,OUTSTANDING_CREDIT,331.03,2.0
923,516781,124.0,BANK,1.0,CAR_NEW,250.0,NONE,1,F,21.0,1.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,1.0,-215.37,ALL_CREDITS_PAID_BACK,388.19,1.0
924,1260002,1380.0,STORES,4.0,VACATION,8306.0,NONE,0,F,43.0,3.0,2.0,0.0,1.0,9.0,UNKNOWN,OWN,2.0,7.83,OUTSTANDING_CREDIT,775.15,2.0
925,1160515,600.0,STORES,2.0,RADIO_TV,2305.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0,-1103.03,CREDITS_PAID_TO_DATE,469.87,1.0
926,455907,279.0,NONE,3.0,CAR_USED,5426.0,NONE,1,F,37.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,RENT,3.0,-684.93,ALL_CREDITS_PAID_BACK,135.97,2.0
927,165459,341.0,NONE,3.0,FURNITURE,2872.0,NONE,1,M,36.0,3.0,1.0,0.0,1.0,2.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,1958.74,1.0
928,596323,120.0,NONE,2.0,RADIO_TV,250.0,NONE,1,F,29.0,3.0,1.0,,1.0,2.0,CAR_OTHER,OWN,2.0,-960.71,CREDITS_PAID_TO_DATE,31.69,1.0
929,882740,1560.0,NONE,4.0,EDUCATION,8340.0,GUARANTOR,0,M,66.0,3.0,2.0,1.0,1.0,8.0,UNKNOWN,FREE,5.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
930,692080,540.0,NONE,3.0,CAR_USED,1610.0,NONE,1,M,28.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,3.0,-398.61,CREDITS_PAID_TO_DATE,639.41,2.0
931,468499,900.0,NONE,4.0,APPLIANCES,5146.0,NONE,0,M,37.0,2.0,1.0,1.0,1.0,7.0,SAVINGS_INSURANCE,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,374.36,1.0
932,718225,620.0,NONE,4.0,RADIO_TV,2295.0,NONE,1,M,39.0,3.0,1.0,1.0,1.0,10.0,SAVINGS_INSURANCE,OWN,3.0,86.22,PRIOR_PAYMENTS_DELAYED,544.03,1.0
933,924251,750.0,STORES,3.0,RADIO_TV,3143.0,NONE,1,F,35.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,1.0,-37.69,CREDITS_PAID_TO_DATE,71.11,1.0
934,811716,124.0,NONE,2.0,EDUCATION,2371.0,NONE,0,F,22.0,2.0,1.0,0.0,1.0,0.0,REAL_ESTATE,OWN,3.0,-485.37,ALL_CREDITS_PAID_BACK,41.03,2.0
935,1002742,899.0,NONE,3.0,RADIO_TV,3860.0,GUARANTOR,0,F,49.0,1.0,1.0,0.0,1.0,5.0,CAR_OTHER,FREE,3.0,NO_CHECKING,ALL_CREDITS_PAID_BACK,63.69,1.0
936,144613,240.0,NONE,3.0,CAR_NEW,1841.0,CO-APPLICANT,1,M,46.0,3.0,1.0,1.0,1.0,5.0,SAVINGS_INSURANCE,OWN,3.0,NO_CHECKING,CREDITS_PAID_TO_DATE,26513.68,2.0
937,110738,990.0,NONE,3.0,CAR_USED,3130.0,CO-APPLICANT,0,F,45.0,3.0,1.0,1.0,1.0,6.0,CAR_OTHER,OWN,4.0,56.07,PRIOR_PAYMENTS_DELAYED,4448.11,2.0
938,466680,360.0,NONE,2.0,VACATION,1598.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,3.0,-159.12,ALL_CREDITS_PAID_BACK,39.8,1.0
939,816393,510.0,NONE,3.0,RETRAINING,490.0,NONE,1,F,19.0,3.0,1.0,0.0,1.0,2.0,REAL_ESTATE,OWN,3.0,1391.42,CREDITS_PAID_TO_DATE,721.44,1.0
940,798436,720.0,NONE,4.0,FURNITURE,8067.0,NONE,0,F,51.0,3.0,1.0,1.0,1.0,7.0,UNKNOWN,FREE,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,156.31,2.0
941,501353,1110.0,NONE,3.0,VACATION,5180.0,NONE,1,F,46.0,3.0,1.0,0.0,1.0,3.0,CAR_OTHER,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,922.51,2.0
942,647214,434.0,STORES,3.0,VACATION,678.0,NONE,1,F,38.0,1.0,1.0,0.0,1.0,6.0,SAVINGS_INSURANCE,RENT,3.0,0,CREDITS_PAID_TO_DATE,518.36,1.0
943,1026792,124.0,STORES,1.0,CAR_NEW,250.0,NONE,1,M,19.0,3.0,1.0,0.0,1.0,0.0,REAL_ESTATE,RENT,2.0,-5.1,ALL_CREDITS_PAID_BACK,79.07,1.0
944,409150,124.0,NONE,2.0,CAR_NEW,1233.0,NONE,1,F,26.0,3.0,1.0,0.0,1.0,0.0,CAR_OTHER,RENT,3.0,3.86,PRIOR_PAYMENTS_DELAYED,161.51,1.0
945,1079333,434.0,NONE,3.0,CAR_USED,3942.0,NONE,1,M,24.0,3.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,3.0,185.93,NO_CREDITS,96.23,1.0
946,1175320,558.0,NONE,4.0,CAR_USED,7395.0,NONE,0,M,45.0,2.0,1.0,1.0,1.0,3.0,UNKNOWN,OWN,4.0,115.77,PRIOR_PAYMENTS_DELAYED,110.55,2.0
947,444997,660.0,STORES,2.0,RADIO_TV,250.0,NONE,1,,48.0,3.0,1.0,0.0,1.0,6.0,CAR_OTHER,OWN,2.0,0,CREDITS_PAID_TO_DATE,229.12,2.0
948,620412,744.0,BANK,3.0,RADIO_TV,3971.0,NONE,1,M,32.0,1.0,1.0,1.0,1.0,2.0,UNKNOWN,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,749.81,2.0
949,820850,1116.0,NONE,5.0,RADIO_TV,5553.0,CO-APPLICANT,0,M,57.0,3.0,2.0,1.0,1.0,8.0,CAR_OTHER,FREE,4.0,NO_CHECKING,OUTSTANDING_CREDIT,UNKNOWN,2.0
950,1261640,806.0,NONE,4.0,RADIO_TV,3782.0,NONE,0,F,45.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,3.0,NO_CHECKING,OUTSTANDING_CREDIT,997.69,1.0
951,1244367,1080.0,NONE,4.0,APPLIANCES,10520.0,CO-APPLICANT,0,M,46.0,3.0,2.0,1.0,1.0,6.0,UNKNOWN,OWN,4.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,15768.78,2.0
952,721893,1209.0,NONE,3.0,APPLIANCES,8761.0,CO-APPLICANT,0,F,32.0,3.0,1.0,0.0,1.0,5.0,CAR_OTHER,OWN,4.0,3849.38,PRIOR_PAYMENTS_DELAYED,298.51,1.0
953,212723,840.0,NONE,3.0,CAR_USED,4155.0,NONE,0,F,43.0,3.0,1.0,1.0,1.0,8.0,UNKNOWN,OWN,3.0,NO_CHECKING,PRIOR_PAYMENTS_DELAYED,UNKNOWN,2.0
954,974890,124.0,STORES,1.0,CAR_USED,3384.0,CO-APPLICANT,1,M,35.0,1.0,1.0,0.0,1.0,0.0,SAVINGS_INSURANCE,OWN,1.0,-79.42,ALL_CREDITS_PAID_BACK,253.99,1.0
955,582743,620.0,NONE,3.0,CAR_USED,699.0,NONE,0,M,27.0,3.0,1.0,0.0,1.0,7.0,SAVINGS_INSURANCE,OWN,2.0,-26.44,CREDITS_PAID_TO_DATE,79.41,1.0
